device_name,flow,n_packets,stdev_n_bytes,min_n_bytes,max_n_bytes,sum_n_bytes,median_n_bytes,mean_timestamp,stdev_timestamp,sum_timestamp,median_timestamp,min_timestamp,max_timestamp,mean_iat,stdev_iat,min_iat,max_iat,sum_iat,median_iat,start_timestamp,end_timestamp,flow_duration
Gateway,111.206.200.2192.168.1.239,2,8.5,127.0,144.0,271.0,135.5,1474971570.0204654,1.3379105329513603,2949943140.0409307,1474971570.0204654,1474971568.682555,1474971571.358376,2.67582106590271,0.0,2.67582106590271,2.67582106590271,5.35164213180542,2.67582106590271,1474971568.682555,1474971571.358376,2.67582106590271
Gateway,111.206.200.2192.168.1.239,3,45.085104709500975,41.0,144.0,312.0,127.0,1474923709.098154,229.67977348320193,4424771127.294462,1474923546.844025,1474923546.536081,1474924033.914356,243.68913745880127,198.71991246741163,0.30794382095336914,487.07033109664917,731.0674123764038,243.68913745880127,1474923546.536081,1474924033.914356,487.37827491760254
Gateway,111.206.200.2192.168.1.239,2,8.5,127.0,144.0,271.0,135.5,1474967954.2250745,0.1538224220275879,2949935908.450149,1474967954.2250745,1474967954.071252,1474967954.378897,0.3076448440551758,0.0,0.3076448440551758,0.3076448440551758,0.6152896881103516,0.3076448440551758,1474967954.071252,1474967954.378897,0.3076448440551758
Gateway,111.206.200.2192.168.1.239,3,45.085104709500975,41.0,144.0,312.0,127.0,1474966863.4678905,261.046108122238,4424900590.403671,1474966679.033099,1474966678.727778,1474967232.642795,276.95750856399536,225.88556527000665,0.30532097816467285,553.609696149826,830.8725256919861,276.95750856399536,1474966678.727778,1474967232.642795,553.9150171279907
Gateway,111.206.200.2192.168.1.239,2,8.5,127.0,144.0,271.0,135.5,1474968676.6096668,0.6915830373764141,2949937353.2193336,1474968676.6096668,1474968675.918084,1474968677.30125,1.3831660747528076,0.0,1.3831660747528076,1.3831660747528076,2.7663321495056152,1.3831660747528076,1474968675.918084,1474968677.30125,1.3831660747528076
Gateway,111.206.200.2192.168.1.239,3,8.013876853447538,127.0,144.0,415.0,144.0,1474970845.5723724,0.5458603324014129,4424912536.717117,1474970845.723012,1474970844.841365,1474970846.15274,0.6556874513626099,0.1844950940251101,0.42972803115844727,0.8816468715667725,1.9670623540878296,0.6556874513626099,1474970844.841365,1474970846.15274,1.3113749027252197
Gateway,111.206.200.2192.168.1.239,2,8.5,127.0,144.0,271.0,135.5,1474969399.9070973,0.5610765218734868,2949938799.8141947,1474969399.9070973,1474969399.346021,1474969400.468174,1.1221530437469482,0.0,1.1221530437469482,1.1221530437469482,2.2443060874938965,1.1221530437469482,1474969399.346021,1474969400.468174,1.1221530437469482
Gateway,111.206.200.2192.168.1.239,3,45.085104709500975,41.0,144.0,312.0,127.0,1474902375.8146636,253.0576793793152,4424707127.443991,1474902197.049166,1474902196.702615,1474902733.69221,268.4947974681854,218.94212647083035,0.34655094146728516,536.6430439949036,805.4843924045563,268.4947974681854,1474902196.702615,1474902733.69221,536.9895949363708
Gateway,119.252.27.44192.168.1.120,2,0.0,56.0,56.0,112.0,56.0,1474939904.011135,21603.624638915062,2949879808.02227,1474939904.011135,1474918300.386496,1474961507.635774,43207.249277830124,0.0,43207.249277830124,43207.249277830124,86414.49855566025,43207.249277830124,1474918300.386496,1474961507.635774,43207.249277830124
Gateway,121.0.0.42192.168.1.241,2,0.0,56.0,56.0,112.0,56.0,1474966331.0066035,2081.238184452057,2949932662.013207,1474966331.0066035,1474964249.768419,1474968412.244788,4162.476368904114,0.0,4162.476368904114,4162.476368904114,8324.952737808228,4162.476368904114,1474964249.768419,1474968412.244788,4162.476368904114
Gateway,129.6.15.30192.168.1.240,4,0.0,56.0,56.0,224.0,56.0,1474968438.9051242,58.1274269013218,5899873755.620497,1474968438.764142,1474968361.291405,1474968516.800808,51.83646766344706,0.9526832815111956,50.79386591911316,53.35774207115173,207.34587065378824,51.59713133176167,1474968361.291405,1474968516.800808,155.5094029903412
Gateway,129.6.15.30192.168.1.240,2,0.0,56.0,56.0,112.0,56.0,1474907123.508784,26.798830032348633,2949814247.017568,1474907123.508784,1474907096.709954,1474907150.307614,53.597660064697266,0.0,53.597660064697266,53.597660064697266,107.19532012939453,53.597660064697266,1474907096.709954,1474907150.307614,53.597660064697266
Gateway,129.6.15.30192.168.1.240,16,0.0,56.0,56.0,896.0,56.0,1474921072.829404,1058.2117649360355,23598737165.270466,1474920721.2837863,1474919940.437187,1474923091.795813,210.09057507514953,124.65355261537657,50.55785417556763,327.5327000617981,3361.4492012023925,303.3685564994812,1474919940.437187,1474923091.795813,3151.358626127243
Gateway,129.6.15.30192.168.1.240,2,0.0,56.0,56.0,112.0,56.0,1474984484.786566,26.238877058029175,2949968969.573132,1474984484.786566,1474984458.547689,1474984511.025443,52.47775411605835,0.0,52.47775411605835,52.47775411605835,104.9555082321167,52.47775411605835,1474984458.547689,1474984511.025443,52.47775411605835
Gateway,129.6.15.30192.168.1.240,2,0.0,56.0,56.0,112.0,56.0,1474958409.1425848,25.289070963859558,2949916818.2851696,1474958409.1425848,1474958383.853514,1474958434.431656,50.578141927719116,0.0,50.578141927719116,50.578141927719116,101.15628385543823,50.578141927719116,1474958383.853514,1474958434.431656,50.578141927719116
Gateway,129.6.15.30192.168.1.240,3,0.0,56.0,56.0,168.0,56.0,1474949110.585231,44.382837018218574,4424847331.755693,1474949110.576353,1474949056.232019,1474949164.947322,54.357651472091675,0.010873567943782804,54.3443341255188,54.37096881866455,163.07295441627502,54.357651472091675,1474949056.232019,1474949164.947322,108.71530294418335
Gateway,129.6.15.30192.168.1.240,5,0.0,56.0,56.0,280.0,56.0,1474932088.093775,76.2717779302589,7374660440.468875,1474932087.809866,1474931980.11735,1474932195.929662,53.95307797193527,0.37306151471488475,53.35209393501282,54.344359159469604,269.76538985967636,53.95307797193527,1474931980.11735,1474932195.929662,215.8123118877411
Gateway,129.6.15.30192.168.1.240,4,0.0,56.0,56.0,224.0,56.0,1474912628.0621576,57.33061810571636,5899650512.248631,1474912628.270813,1474912550.972569,1474912704.734436,51.253955682118736,0.32889397986899577,50.71805000305176,51.55267095565796,205.01582272847494,51.372550884882614,1474912550.972569,1474912704.734436,153.7618670463562
Gateway,13.107.3.128192.168.1.239,5,512.4745457093455,75.0,1448.0,5376.0,1237.0,1474902366.753987,0.11967824209855969,7374511833.769936,1474902366.664067,1474902366.663858,1474902366.962633,0.07469373941421509,0.06672716434787757,8.702278137207031e-05,0.15132999420166016,0.37346869707107544,0.07469373941421509,1474902366.663858,1474902366.962633,0.29877495765686035
Gateway,13.107.3.128192.168.1.239,5,512.4745457093455,75.0,1448.0,5376.0,1237.0,1474923537.4622896,0.09633504338019167,7374617687.311448,1474923537.393088,1474923537.392859,1474923537.638275,0.061353981494903564,0.05642942363146465,9.298324584960938e-05,0.1440448760986328,0.3067699074745178,0.061353981494903564,1474923537.392859,1474923537.638275,0.24541592597961426
Gateway,13.107.5.88192.168.1.239,6,580.6875235442897,53.0,1448.0,4488.0,732.0,1474902366.7824728,0.08921818893599388,8849414200.694838,1474902366.776071,1474902366.6934,1474902366.877956,0.036911201477050785,0.05885217638495092,8.797645568847656e-05,0.16498994827270508,0.2214672088623047,0.009694933891296387,1474902366.6934,1474902366.877956,0.1845560073852539
Gateway,13.107.5.88192.168.1.239,6,580.6875235442897,53.0,1448.0,4488.0,732.0,1474923537.2467,0.0690187487242775,8849541223.4802,1474923537.2399294,1474923537.177913,1474923537.322248,0.028867006301879883,0.043848628623369586,7.677078247070312e-05,0.12363910675048828,0.1732020378112793,0.010259032249450684,1474923537.177913,1474923537.322248,0.14433503150939941
Gateway,131.107.13.100192.168.1.240,3,0.0,56.0,56.0,168.0,56.0,1474912025.7653332,42.339786622605004,4424736077.296,1474912024.689576,1474911974.456145,1474912078.150279,51.84706699848175,1.3175283879503286,50.23343086242676,53.46070313453674,155.54120099544525,51.84706699848175,1474911974.456145,1474912078.150279,103.6941339969635
Gateway,132.163.4.101192.168.1.240,15,0.0,56.0,56.0,840.0,56.0,1474960148.1118536,946.2300187226354,22124402221.677803,1474959788.641829,1474959151.172469,1474961967.271998,201.1499663591385,124.36218632300557,50.264472007751465,324.278284072876,3017.2494953870773,300.0382719039917,1474959151.172469,1474961967.271998,2816.099529027939
Gateway,132.163.4.101192.168.1.240,6,0.0,56.0,56.0,336.0,56.0,1474907965.2848642,90.2099288805375,8849447791.709185,1474907965.472632,1474907832.42166,1474908096.370384,52.78974480628967,1.2311445606927711,51.27247905731201,54.452311992645264,316.738468837738,52.64062330722809,1474907832.42166,1474908096.370384,263.94872403144836
Gateway,132.163.4.101192.168.1.240,10,0.0,56.0,56.0,560.0,56.0,1474913751.230581,394.14280449207087,14749137512.30581,1474913594.433733,1474913359.669265,1474914602.465982,138.08852410316467,115.71803577738083,51.41214108467102,328.84361696243286,1380.8852410316467,53.10416603088379,1474913359.669265,1474914602.465982,1242.796716928482
Gateway,132.163.4.101192.168.1.240,10,0.0,56.0,56.0,560.0,56.0,1474924123.3540814,395.37087794360485,14749241233.540813,1474923967.5299945,1474923730.716038,1474924988.558692,139.76029488775467,117.11453022015681,49.4673228263855,322.9524760246277,1397.6029488775466,54.2734569311142,1474923730.716038,1474924988.558692,1257.8426539897919
Gateway,132.163.4.101192.168.1.240,4,0.0,56.0,56.0,224.0,56.0,1474976345.7845263,58.20492097602918,5899905383.138105,1474976345.7183115,1474976267.648952,1474976424.05253,52.134526014328,0.4686186439783831,51.384708881378174,52.64186406135559,208.538104057312,52.25576555728912,1474976267.648952,1474976424.05253,156.403578042984
Gateway,132.163.4.101192.168.1.240,6,0.0,56.0,56.0,336.0,56.0,1474901341.9749644,90.56983254942527,8849408051.849787,1474901342.7011955,1474901208.324992,1474901473.888493,53.11270022392273,0.7542389353937013,52.474733114242554,54.495157957077026,318.6762013435364,52.793888568878174,1474901208.324992,1474901473.888493,265.56350111961365
Gateway,132.163.4.101192.168.1.240,4,0.0,56.0,56.0,224.0,56.0,1474969242.998171,59.704131219484786,5899876971.992684,1474969243.6940775,1474969162.347114,1474969322.257415,53.303433656692505,1.1376907371267404,51.44559597969055,54.235483169555664,213.21373462677002,53.7663277387619,1474969162.347114,1474969322.257415,159.91030097007751
Gateway,132.163.4.101192.168.1.240,32,0.0,56.0,56.0,1792.0,56.0,1474936391.8174744,2682.9878637014567,47197964538.15918,1474936207.516012,1474932894.426378,1474941115.759461,265.2042929972372,102.79029349534748,50.473373889923096,329.14844703674316,8486.53737591159,309.533061504364,1474932894.426378,1474941115.759461,8221.333082914352
Gateway,138.236.128.36192.168.1.240,24,0.0,56.0,56.0,1344.0,56.0,1474950608.1247547,1883.6644678309221,35398814594.99411,1474950360.0200834,1474948333.230171,1474954008.513185,246.75143539387247,113.33351605386031,51.491097927093506,328.7131462097168,5922.034449452939,308.97319507598877,1474948333.230171,1474954008.513185,5675.283014059067
Gateway,138.236.128.36192.168.1.240,44,0.0,56.0,56.0,2464.0,56.0,1474972321.5072668,3803.3264146528995,64898782146.31973,1474972206.6133356,1474967017.168438,1474978970.673981,277.9885009998499,89.72775621392545,52.23769998550415,329.0069270133972,12231.494043993396,314.2465136051178,1474967017.168438,1474978970.673981,11953.505542993546
Gateway,138.236.128.36192.168.1.240,139,0.0,56.0,56.0,7784.0,56.0,1474921479.583216,12595.847208374042,205014085662.06702,1474921396.965096,1474901292.221972,1474943236.851373,303.94658986209095,54.261367542591,50.47290396690369,329.290540933609,42248.57599083064,315.77815413475037,1474901292.221972,1474943236.851373,41944.62940096855
Gateway,138.236.128.36192.168.1.240,16,0.0,56.0,56.0,896.0,56.0,1474959606.1370857,1074.2253098928188,23599353698.19337,1474959244.8894145,1474958459.161954,1474961648.367271,212.6136878013611,126.75643128558649,50.47986602783203,329.19394087791443,3401.8190048217775,306.9716935157776,1474958459.161954,1474961648.367271,3189.2053170204163
Gateway,15.50.64.93192.168.1.236,7,606.4712251531605,6.0,1448.0,3796.0,165.0,1474960559.378965,0.5782043198305659,10324723915.652754,1474960559.506307,1474960558.77713,1474960560.253559,0.2460715373357137,0.26944662148006643,8.487701416015625e-05,0.728971004486084,1.722500761349996,0.19884800910949707,1474960558.77713,1474960560.253559,1.4764292240142822
Gateway,15.72.162.53192.168.1.236,17,0.0,133.0,133.0,2261.0,133.0,1474943408.9214592,23796.71652055697,25074037951.664806,1474942315.75358,1474905340.116481,1474984504.081242,4947.747797563672,833.4120687734796,3645.846113920212,6455.202153921127,84111.71255858243,4894.743547201157,1474905340.116481,1474984504.081242,79163.96476101875
Gateway,163.172.15.142192.168.1.112,5,8.908422980528035,4.0,24.0,84.0,24.0,1474915372.0744367,0.5817404878608631,7374576860.372183,1474915372.07446,1474915371.251674,1474915372.897477,0.41145074367523193,0.0004881829972246158,0.4107859134674072,0.4122309684753418,2.0572537183761597,0.41145074367523193,1474915371.251674,1474915372.897477,1.6458029747009277
Gateway,163.172.15.142192.168.1.112,5,8.908422980528035,4.0,24.0,84.0,24.0,1474920405.7020116,0.5807293890986758,7374602028.510057,1474920405.702047,1474920404.880723,1474920406.523253,0.41063249111175537,3.520676388131984e-05,0.41057705879211426,0.4106881618499756,2.053162455558777,0.41063249111175537,1474920404.880723,1474920406.523253,1.6425299644470215
Gateway,163.172.15.142192.168.1.112,5,8.908422980528035,4.0,24.0,84.0,24.0,1474923233.0006585,0.5810700427047247,7374616165.003292,1474923233.001735,1474923232.177542,1474923233.822115,0.4111432433128357,0.0014689999915142335,0.40903210639953613,0.4135921001434326,2.0557162165641785,0.4111432433128357,1474923232.177542,1474923233.822115,1.6445729732513428
Gateway,163.172.15.142192.168.1.112,5,8.908422980528035,4.0,24.0,84.0,24.0,1474964442.6628244,0.5807592712573719,7374822213.314122,1474964442.663275,1474964441.84107,1474964443.48329,0.41055500507354736,0.0008172546748105426,0.40897297859191895,0.4111039638519287,2.052775025367737,0.4110419750213623,1474964441.84107,1474964443.48329,1.6422200202941895
Gateway,163.172.15.142192.168.1.112,5,8.908422980528035,4.0,24.0,84.0,24.0,1474965867.056061,0.5796903670065142,7374829335.280305,1474965867.055572,1474965866.237106,1474965867.876195,0.40977221727371216,0.0008357290010514361,0.4081850051879883,0.4105689525604248,2.048861086368561,0.41005396842956543,1474965866.237106,1474965867.876195,1.6390888690948486
Gateway,163.172.15.142192.168.1.112,5,8.908422980528035,4.0,24.0,84.0,24.0,1474970500.7057319,0.5811401165672195,7374852503.528659,1474970500.70526,1474970499.884535,1474970501.528638,0.4110257029533386,0.0010339237942320232,0.41004180908203125,0.41298890113830566,2.055128514766693,0.41068315505981445,1474970499.884535,1474970501.528638,1.6441028118133545
Gateway,163.172.19.171192.168.1.112,5,8.908422980528035,4.0,24.0,84.0,24.0,1474905193.8243022,0.5828315098345541,7374525969.121511,1474905193.822398,1474905193.001384,1474905194.652131,0.4126867651939392,0.0035711655188511186,0.409451961517334,0.419478178024292,2.063433825969696,0.4115619659423828,1474905193.001384,1474905194.652131,1.6507470607757568
Gateway,163.172.19.171192.168.1.112,5,8.908422980528035,4.0,24.0,84.0,24.0,1474906986.4588315,0.5756839530101877,7374534932.294158,1474906986.447705,1474906985.626817,1474906987.2726,0.4114457368850708,0.03017262450645165,0.36279892921447754,0.45808911323547363,2.057228684425354,0.4114457368850708,1474906985.626817,1474906987.2726,1.6457829475402832
Gateway,163.172.19.171192.168.1.112,5,8.908422980528035,4.0,24.0,84.0,24.0,1474920776.1852052,0.5805747444544281,7374603880.926026,1474920776.185239,1474920775.364142,1474920777.005698,0.4103890061378479,0.0007296734669198391,0.40913891792297363,0.4113199710845947,2.0519450306892395,0.4103890061378479,1474920775.364142,1474920777.005698,1.6415560245513916
Gateway,163.172.19.171192.168.1.112,5,8.908422980528035,4.0,24.0,84.0,24.0,1474924842.7368903,0.5820773775550623,7374624213.684452,1474924842.736075,1474924841.913633,1474924843.560535,0.4117254614830017,0.0008873972230996481,0.4100220203399658,0.41241979598999023,2.0586273074150085,0.4120810031890869,1474924841.913633,1474924843.560535,1.6469018459320068
Gateway,163.172.19.171192.168.1.112,5,8.908422980528035,4.0,24.0,84.0,24.0,1474934206.2882931,0.5809330459318066,7374671031.441465,1474934206.288132,1474934205.465776,1474934207.109178,0.41085052490234375,0.0013100068977610064,0.40944695472717285,0.41290903091430664,2.0542526245117188,0.41085052490234375,1474934205.465776,1474934207.109178,1.643402099609375
Gateway,163.172.19.171192.168.1.112,5,8.908422980528035,4.0,24.0,84.0,24.0,1474948736.191804,0.5854526181859045,7374743680.95902,1474948736.185799,1474948735.36325,1474948737.006667,0.4108542203903198,0.019919182661310944,0.37896299362182617,0.44190502166748047,2.054271101951599,0.4108542203903198,1474948735.36325,1474948737.006667,1.6434168815612793
Gateway,163.172.19.171192.168.1.112,5,8.908422980528035,4.0,24.0,84.0,24.0,1474949632.7014174,0.5808272311387984,7374748163.507087,1474949632.701481,1474949631.878863,1474949633.521971,0.4107769727706909,0.0014063087056955842,0.4091610908508301,0.4130988121032715,2.0538848638534546,0.4107769727706909,1474949631.878863,1474949633.521971,1.6431078910827637
Gateway,163.172.19.171192.168.1.112,5,8.908422980528035,4.0,24.0,84.0,24.0,1474955070.5061252,0.581157311983978,7374775352.530626,1474955070.505918,1474955069.683562,1474955071.327612,0.4110124707221985,0.0009743640059707174,0.4098019599914551,0.4125540256500244,2.0550623536109924,0.4110124707221985,1474955069.683562,1474955071.327612,1.644049882888794
Gateway,163.172.19.171192.168.1.112,5,8.908422980528035,4.0,24.0,84.0,24.0,1474959220.0070295,0.5809666779484498,7374796100.035148,1474959220.006676,1474959219.184378,1474959220.827568,0.4107975363731384,0.0017624386607790682,0.40847110748291016,0.41305112838745117,2.053987681865692,0.4107975363731384,1474959219.184378,1474959220.827568,1.6431901454925537
Gateway,163.172.19.171192.168.1.112,5,8.908422980528035,4.0,24.0,84.0,24.0,1474960428.137568,0.5770775058282721,7374802140.6878395,1474960428.135252,1474960427.326291,1474960428.95616,0.407467246055603,0.004682959310392312,0.3984048366546631,0.4107191562652588,2.037336230278015,0.4101889133453369,1474960427.326291,1474960428.95616,1.629868984222412
Gateway,163.172.19.171192.168.1.112,5,8.908422980528035,4.0,24.0,84.0,24.0,1474966395.8722405,0.581144197418816,7374831979.361203,1474966395.872466,1474966395.049799,1474966396.693919,0.41102999448776245,0.0006053953062354264,0.4104909896850586,0.41217613220214844,2.0551499724388123,0.4108748435974121,1474966395.049799,1474966396.693919,1.6441199779510498
Gateway,163.172.19.171192.168.1.112,5,8.908422980528035,4.0,24.0,84.0,24.0,1474971007.8010235,0.5808427155215656,7374855039.005117,1474971007.802299,1474971006.978846,1474971008.622023,0.4107942581176758,0.0009675508992830122,0.4090859889984131,0.41173505783081055,2.053971290588379,0.4107942581176758,1474971006.978846,1474971008.622023,1.6431770324707031
Gateway,163.172.19.171192.168.1.112,5,8.908422980528035,4.0,24.0,84.0,24.0,1474975734.6312525,0.5808024875820832,7374878673.156262,1474975734.631156,1474975733.808678,1474975735.452387,0.41092729568481445,0.0015240705846450509,0.40886998176574707,0.4136080741882324,2.0546364784240723,0.4106311798095703,1474975733.808678,1474975735.452387,1.6437091827392578
Gateway,163.172.19.172192.168.1.112,5,8.908422980528035,4.0,24.0,84.0,24.0,1474900479.9884148,0.581538343589217,7374502399.942074,1474900479.988722,1474900479.166003,1474900480.811439,0.4113590121269226,0.000957967991432525,0.40984392166137695,0.4128730297088623,2.056795060634613,0.4113590121269226,1474900479.166003,1474900480.811439,1.6454360485076904
Gateway,163.172.19.172192.168.1.112,5,8.908422980528035,4.0,24.0,84.0,24.0,1474902156.8096356,0.6694110835741864,7374510784.048179,1474902156.805866,1474902155.886902,1474902157.737446,0.46263599395751953,0.04597560051035659,0.4081389904022217,0.5170578956604004,2.3131799697875977,0.46263599395751953,1474902155.886902,1474902157.737446,1.8505439758300781
Gateway,163.172.19.172192.168.1.112,5,8.908422980528035,4.0,24.0,84.0,24.0,1474916677.6878839,0.580170346915365,7374583388.439419,1474916677.68828,1474916676.865854,1474916678.507162,0.4103270173072815,0.0017316084621465772,0.4082009792327881,0.41330790519714355,2.0516350865364075,0.4103270173072815,1474916676.865854,1474916678.507162,1.641308069229126
Gateway,163.172.19.172192.168.1.112,5,8.908422980528035,4.0,24.0,84.0,24.0,1474925955.0234165,0.5811638305888045,7374629775.117083,1474925955.05801,1474925954.192926,1474925955.834804,0.41046953201293945,0.02683384083779019,0.36959290504455566,0.4542710781097412,2.0523476600646973,0.41046953201293945,1474925954.192926,1474925955.834804,1.6418781280517578
Gateway,163.172.19.172192.168.1.112,5,8.908422980528035,4.0,24.0,84.0,24.0,1474933135.5860102,0.5815883150582375,7374665677.930051,1474933135.585587,1474933134.763653,1474933136.409439,0.4114465117454529,0.001055679942782638,0.4103391170501709,0.413316011428833,2.0572325587272644,0.4114465117454529,1474933134.763653,1474933136.409439,1.6457860469818115
Gateway,163.172.19.172192.168.1.112,5,8.908422980528035,4.0,24.0,84.0,24.0,1474948034.1212134,0.5810755332965414,7374740170.606068,1474948034.120502,1474948033.299745,1474948034.942825,0.4107699990272522,0.0008165352364976732,0.40999603271484375,0.4123270511627197,2.053849995136261,0.41042089462280273,1474948033.299745,1474948034.942825,1.6430799961090088
Gateway,163.172.19.172192.168.1.112,5,8.908422980528035,4.0,24.0,84.0,24.0,1474952364.6673992,0.5792718899967558,7374761823.336996,1474952364.666347,1474952363.850015,1474952365.487677,0.4094155430793762,0.001724513680511258,0.4060959815979004,0.410830020904541,2.047077715396881,0.410236120223999,1474952363.850015,1474952365.487677,1.6376621723175049
Gateway,163.172.19.172192.168.1.112,5,8.908422980528035,4.0,24.0,84.0,24.0,1474953473.0481575,0.5808222314485624,7374767365.2407875,1474953473.049941,1474953472.22573,1474953473.868719,0.4107472896575928,0.0012781732141024025,0.4087820053100586,0.41226696968078613,2.053736448287964,0.4107472896575928,1474953472.22573,1474953473.868719,1.642989158630371
Gateway,163.172.19.172192.168.1.112,5,8.908422980528035,4.0,24.0,84.0,24.0,1474959922.0611055,0.5816269206523599,7374799610.305528,1474959922.061004,1474959921.238433,1474959922.884311,0.4114695191383362,0.0009365635496069445,0.4103691577911377,0.41293787956237793,2.057347595691681,0.4114695191383362,1474959921.238433,1474959922.884311,1.6458780765533447
Gateway,163.172.19.172192.168.1.112,5,8.908422980528035,4.0,24.0,84.0,24.0,1474961129.7891645,0.5808867248675897,7374805648.945823,1474961129.789563,1474961128.96705,1474961130.610191,0.4107852578163147,0.000586064378478641,0.4100790023803711,0.41185593605041504,2.0539262890815735,0.4106569290161133,1474961128.96705,1474961130.610191,1.6431410312652588
Gateway,163.172.19.172192.168.1.112,5,8.908422980528035,4.0,24.0,84.0,24.0,1474967466.7777555,0.5820560285013903,7374837333.888778,1474967466.77393,1474967465.955925,1474967467.595189,0.40981602668762207,0.01007650654106586,0.39481616020202637,0.42644286155700684,2.0490801334381104,0.40981602668762207,1474967465.955925,1474967467.595189,1.6392641067504883
Gateway,163.172.19.172192.168.1.112,5,8.908422980528035,4.0,24.0,84.0,24.0,1474971611.9615724,0.5808312890448387,7374858059.807862,1474971611.962036,1474971611.139519,1474971612.78243,0.41072773933410645,0.0006184354225118275,0.4098539352416992,0.41178297996520996,2.0536386966705322,0.41072773933410645,1474971611.139519,1474971612.78243,1.6429109573364258
Gateway,172.217.25.165192.168.1.239,19,419.6818937799902,262.0,1418.0,22402.0,1418.0,1474902191.110499,0.22065299788272025,28023141631.09948,1474902191.147473,1474902190.711728,1474902191.401231,0.03830571969350179,0.09251972755003793,7.891654968261719e-05,0.37749385833740234,0.727808674176534,0.00012302398681640625,1474902190.711728,1474902191.401231,0.6895029544830322
Gateway,172.217.25.165192.168.1.239,114,480.26350396526817,51.0,1418.0,133104.0,1418.0,1474902188.4390874,0.34752500515709783,168138849482.05597,1474902188.3679154,1474902187.208425,1474902189.781108,0.022767104933747145,0.13713885163764758,6.29425048828125e-05,1.0517940521240234,2.5954499624471747,0.0001385211944580078,1474902187.208425,1474902189.781108,2.5726828575134277
