device_name,flow,n_packets,stdev_n_bytes,min_n_bytes,max_n_bytes,sum_n_bytes,median_n_bytes,mean_timestamp,stdev_timestamp,sum_timestamp,median_timestamp,min_timestamp,max_timestamp,mean_iat,stdev_iat,min_iat,max_iat,sum_iat,median_iat,start_timestamp,end_timestamp,flow_duration
Gateway,104.40.76.196192.168.1.239,14,425.06734160360895,107.0,1448.0,17240.0,1448.0,1475976565.3554504,0.19690775712467556,20663671914.976307,1475976565.3977015,1475976565.026393,1475976565.57294,0.04204209034259503,0.07384979217891639,8.20159912109375e-05,0.19273900985717773,0.5885892647963304,0.00012552738189697266,1475976565.026393,1475976565.57294,0.5465471744537354
Gateway,104.40.76.196192.168.1.239,18,413.7178654859157,107.0,1448.0,22173.0,1448.0,1475979565.1849635,0.47697655969618336,26567632173.32934,1475979564.993951,1475979564.665525,1475979566.213317,0.09104658575618968,0.1529198074763607,5.412101745605469e-05,0.6093809604644775,1.6388385436114143,0.00012803077697753906,1475979564.665525,1475979566.213317,1.5477919578552246
Gateway,104.40.76.196192.168.1.239,14,426.6395984185898,107.0,1448.0,17224.0,1448.0,1475980765.688237,0.30127149979246254,20663730719.63532,1475980765.7894983,1475980765.141731,1475980765.965604,0.06337484946617714,0.12829843330194327,4.506111145019531e-05,0.46913695335388184,0.8872478925264798,0.00011599063873291016,1475980765.141731,1475980765.965604,0.8238730430603027
Gateway,104.40.76.196192.168.1.239,15,499.5183902742943,107.0,1448.0,17315.0,1448.0,1475981365.3898032,0.44341537010336923,22139720480.847046,1475981365.496466,1475981364.670222,1475981365.848426,0.08415743282863072,0.11102790127169504,8.0108642578125e-05,0.38572001457214355,1.2623614924294608,0.00012683868408203125,1475981364.670222,1475981365.848426,1.17820405960083
Gateway,104.40.76.196192.168.1.239,14,425.06734160360895,107.0,1448.0,17240.0,1448.0,1475983165.1756878,0.27787735771808125,20663764312.45963,1475983165.273475,1475983164.6682,1475983165.424664,0.058189538808969356,0.12062084458275066,4.506111145019531e-05,0.4475419521331787,0.8146535433255709,0.00010800361633300781,1475983164.6682,1475983165.424664,0.7564640045166016
Gateway,104.40.76.196192.168.1.239,14,425.06734160360895,107.0,1448.0,17240.0,1448.0,1475983766.5797276,0.17116293807651353,20663772732.116188,1475983766.6164184,1475983766.293606,1475983766.7688,0.036553382873535156,0.06420216303685808,7.295608520507812e-05,0.16807889938354492,0.5117473602294922,0.00012302398681640625,1475983766.293606,1475983766.7688,0.47519397735595703
Gateway,104.40.76.196192.168.1.239,15,498.3941947227448,107.0,1448.0,17331.0,1448.0,1475984966.206552,0.399803754133829,22139774493.09828,1475984966.309068,1475984965.554907,1475984966.612817,0.07556499753679548,0.10288887898476932,8.392333984375e-05,0.3714590072631836,1.133474963051932,0.00012421607971191406,1475984965.554907,1475984966.612817,1.0579099655151367
Gateway,104.40.76.196192.168.1.239,15,498.3941947227448,107.0,1448.0,17331.0,1448.0,1475985566.1783183,0.39359291275841324,22139783492.674774,1475985566.28031,1475985565.537647,1475985566.57964,0.07442806448255267,0.0991979897071393,8.511543273925781e-05,0.3535740375518799,1.11642096723829,0.0001289844512939453,1475985565.537647,1475985566.57964,1.0419929027557373
Gateway,104.40.76.196192.168.1.239,15,498.3941947227448,107.0,1448.0,17331.0,1448.0,1475986166.117472,0.3993891042299572,22139792491.762077,1475986166.220297,1475986165.466538,1475986166.525212,0.07561957836151123,0.10097433905593199,8.106231689453125e-05,0.3590831756591797,1.1342936754226685,0.00012803077697753906,1475986165.466538,1475986166.525212,1.0586740970611572
Gateway,104.40.76.196192.168.1.239,14,428.24573338594433,107.0,1448.0,17208.0,1448.0,1475987365.6864262,0.1722274326631155,20663823119.609966,1475987365.7233033,1475987365.398812,1475987365.876827,0.03677038046029898,0.0645600356185642,7.700920104980469e-05,0.1676168441772461,0.5147853264441857,0.0001233816146850586,1475987365.398812,1475987365.876827,0.4780149459838867
Gateway,104.40.76.196192.168.1.239,17,422.28006908615146,107.0,1448.0,20725.0,1448.0,1475987965.2295845,0.2992640989582147,25091795408.902935,1475987965.150636,1475987964.828769,1475987965.859318,0.06440931558609009,0.09834227939558532,5.221366882324219e-05,0.29772496223449707,1.0949583649635315,0.00013303756713867188,1475987964.828769,1475987965.859318,1.0305490493774414
Gateway,104.40.76.196192.168.1.239,14,426.6395984185898,107.0,1448.0,17224.0,1448.0,1475989166.402877,0.19585962609510854,20663848329.640278,1475989166.4549515,1475989166.063609,1475989166.605744,0.0417026923252986,0.07522869733414861,4.506111145019531e-05,0.2333359718322754,0.5838376925541804,0.00011658668518066406,1475989166.063609,1475989166.605744,0.5421350002288818
Gateway,104.40.76.196192.168.1.239,14,425.06734160360895,107.0,1448.0,17240.0,1448.0,1475990966.893522,0.17691039372637485,20663873536.509308,1475990966.9276276,1475990966.600574,1475990967.09291,0.03787200267498309,0.06647975553143956,7.987022399902344e-05,0.16966605186462402,0.5302080374497633,0.00012362003326416016,1475990966.600574,1475990967.09291,0.4923360347747803
Gateway,104.40.76.196192.168.1.239,14,426.6395984185898,107.0,1448.0,17224.0,1448.0,1475995166.480099,0.23709803175356656,20663932330.721386,1475995166.536824,1475995166.076907,1475995166.734416,0.05057762219355656,0.08957003482659585,8.916854858398438e-05,0.25506091117858887,0.7080867107097919,0.00012445449829101562,1475995166.076907,1475995166.734416,0.6575090885162354
Gateway,104.40.76.196192.168.1.239,15,498.3941947227448,107.0,1448.0,17331.0,1448.0,1475997565.641915,0.39592497313961084,22139963484.628727,1475997565.743962,1475997564.996867,1475997566.044874,0.07485764367239817,0.10084726415482351,6.794929504394531e-05,0.3616459369659424,1.1228646550859724,0.0006570816040039062,1475997564.996867,1475997566.044874,1.0480070114135742
Gateway,104.40.76.196192.168.1.239,14,425.06734160360895,107.0,1448.0,17240.0,1448.0,1476004791.4687922,0.3221030232457144,20664067080.56309,1476004791.581605,1476004790.88084,1476004791.758124,0.06748338846059945,0.13964572143795043,7.104873657226562e-05,0.5175879001617432,0.9447674384483924,0.00012195110321044922,1476004790.88084,1476004791.758124,0.877284049987793
Gateway,104.40.76.196192.168.1.239,14,425.06734160360895,107.0,1448.0,17240.0,1448.0,1476015669.0236704,0.29822747600445826,20664219366.331387,1476015669.1324785,1476015668.476942,1476015669.28555,0.06220061962421124,0.13044839416169307,4.601478576660156e-05,0.48678088188171387,0.8708086747389573,0.00011146068572998047,1476015668.476942,1476015669.28555,0.8086080551147461
Gateway,104.74.52.84192.168.1.239,7,634.2295020136559,31.0,1448.0,4482.0,186.0,1475962764.822409,0.02987638207151116,10331739353.756863,1475962764.797183,1475962764.796873,1475962764.866982,0.011684815088907877,0.015648243275298138,8.797645568847656e-05,0.04787588119506836,0.08179370562235513,0.010313987731933594,1475962764.796873,1475962764.866982,0.07010889053344727
Gateway,104.74.52.84192.168.1.239,7,634.2295020136559,31.0,1448.0,4482.0,186.0,1475993366.0505493,0.03733781809163911,10331953562.353846,1475993366.018473,1475993366.0182,1475993366.100127,0.013654510180155437,0.023061312309102844,6.794929504394531e-05,0.06898903846740723,0.09558157126108806,0.005403041839599609,1475993366.0182,1475993366.100127,0.08192706108093262
Gateway,104.74.55.151192.168.1.239,14,535.5596157672984,31.0,1448.0,5046.0,31.0,1476010469.920789,152.06549459709643,20664146578.891045,1476010595.087318,1476010294.436918,1476010621.731507,25.17650684943566,76.60151160235331,6.794929504394531e-05,300.2450098991394,352.47109589209924,0.6315104961395264,1476010294.436918,1476010621.731507,327.2945890426636
Gateway,104.74.55.151192.168.1.239,12,565.0797632979692,31.0,1448.0,4778.0,70.5,1476010193.7274563,151.2710883150844,17712122324.729477,1476010192.842997,1476010042.395883,1476010349.539321,27.922130714763295,82.4540732195018,8.702278137207031e-05,300.2413499355316,335.0655685771595,0.3306368589401245,1476010042.395883,1476010349.539321,307.14343786239624
Gateway,104.74.55.151192.168.1.239,11,571.6924417323395,31.0,1448.0,4967.0,110.0,1476010179.5580232,150.17305754113485,16236111975.138254,1476010042.71605,1476010042.406556,1476010346.119263,30.37127070426941,85.77207918271452,8.797645568847656e-05,300.24271297454834,334.0839777469635,0.23148679733276367,1476010042.406556,1476010346.119263,303.7127070426941
Gateway,104.74.55.151192.168.1.239,6,51.848068645053914,31.0,152.0,404.0,31.0,1476010389.5114396,141.91713080522698,8856062337.068638,1476010489.3664925,1476010188.614919,1476010490.78937,60.434890222549434,109.45325125372567,0.24754095077514648,300.2345941066742,362.6093413352966,0.6495535373687744,1476010188.614919,1476010490.78937,302.1744511127472
Gateway,104.74.55.151192.168.1.239,8,107.35571712768724,31.0,350.0,688.0,31.0,1476011170.6014106,130.9672700941331,11808089364.811285,1476011244.6377425,1476010943.647769,1476011250.715202,43.86677615983145,97.92397727366671,0.22620511054992676,300.279611825943,350.9342092786516,1.257993459701538,1476010943.647769,1476011250.715202,307.0674331188202
Gateway,104.97.241.45192.168.1.239,7,634.2295020136559,31.0,1448.0,4482.0,186.0,1475962166.1101115,0.039921730216490946,10331735162.77078,1475962166.076899,1475962166.07659,1475962166.174418,0.016304651896158855,0.01920249199279264,9.799003601074219e-05,0.05839085578918457,0.11413256327311198,0.016304651896158855,1475962166.07659,1475962166.174418,0.09782791137695312
Gateway,104.97.241.45192.168.1.239,7,634.2295020136559,31.0,1448.0,4482.0,186.0,1475960391.4589462,0.126062806245034,10331722740.212624,1475960391.360404,1475960391.360135,1475960391.658961,0.04980432987213135,0.06012027783464168,6.198883056640625e-05,0.16345882415771484,0.34863030910491943,0.020969152450561523,1475960391.360135,1475960391.658961,0.2988259792327881
Gateway,104.97.241.45192.168.1.239,8,617.9010843168994,31.0,1448.0,4600.0,152.0,1476016788.8400464,0.15606540140994074,11808134310.720371,1476016788.7343836,1476016788.714741,1476016789.115584,0.057263272149222236,0.07313441474633443,5.1975250244140625e-05,0.22847509384155273,0.4581061771937779,0.03286445140838623,1476016788.714741,1476016789.115584,0.40084290504455566
Gateway,104.97.241.45192.168.1.239,7,634.2295020136559,31.0,1448.0,4482.0,186.0,1475959764.720553,0.04078303147069217,10331718353.04387,1475959764.686465,1475959764.686181,1475959764.78474,0.016426483790079754,0.019823899711950622,6.699562072753906e-05,0.06042599678039551,0.11498538653055827,0.016426483790079754,1475959764.686181,1475959764.78474,0.09855890274047852
Gateway,104.97.241.45192.168.1.239,7,634.2295020136559,31.0,1448.0,4482.0,186.0,1475948423.2381895,0.051308161764008084,10331638962.667326,1475948423.194917,1475948423.194626,1475948423.317238,0.020435333251953125,0.02666806835223464,8.797645568847656e-05,0.08148694038391113,0.14304733276367188,0.018175125122070312,1475948423.194626,1475948423.317238,0.12261199951171875
Gateway,104.97.241.45192.168.1.239,7,634.2295020136559,31.0,1448.0,4482.0,186.0,1475960965.1360176,0.051831130620199346,10331726755.952124,1475960965.092129,1475960965.091858,1475960965.213944,0.02034767468770345,0.027394767883265524,6.794929504394531e-05,0.08373594284057617,0.14243372281392414,0.01843094825744629,1475960965.091858,1475960965.213944,0.1220860481262207
Gateway,104.97.241.45192.168.1.239,7,634.2295020136559,31.0,1448.0,4482.0,186.0,1475961565.836187,0.046599601381268826,10331730960.853308,1475961565.797065,1475961565.796797,1475961565.909265,0.018744667371114094,0.02343802346237636,6.508827209472656e-05,0.07159209251403809,0.13121267159779865,0.018744667371114094,1475961565.796797,1475961565.909265,0.11246800422668457
Gateway,104.98.4.248192.168.1.239,7,634.2295020136559,31.0,1448.0,4482.0,186.0,1475936365.8141804,0.032418627936824054,10331554560.699263,1475936365.786673,1475936365.786359,1475936365.861896,0.012589494387308758,0.01787699517127992,9.298324584960938e-05,0.054489850997924805,0.0881264607111613,0.008957147598266602,1475936365.786359,1475936365.861896,0.07553696632385254
Gateway,104.98.4.248192.168.1.239,7,634.2295020136559,31.0,1448.0,4482.0,186.0,1476001189.2264218,0.09245161552193569,10332008324.584953,1476001189.146528,1476001189.146265,1476001189.339539,0.03221233685811361,0.061448251557315134,6.29425048828125e-05,0.18049407005310059,0.22548635800679526,0.005733966827392578,1476001189.146265,1476001189.339539,0.19327402114868164
Gateway,104.98.4.248192.168.1.239,7,634.2295020136559,31.0,1448.0,4482.0,186.0,1475984364.8021126,0.025196723235702097,10331890553.614788,1475984364.780627,1475984364.780332,1475984364.836666,0.009389003117879232,0.014416046280299424,8.702278137207031e-05,0.043612003326416016,0.06572302182515463,0.0047261714935302734,1475984364.780332,1475984364.836666,0.05633401870727539
Gateway,104.98.4.248192.168.1.239,7,634.2295020136559,31.0,1448.0,4482.0,186.0,1475975364.284451,0.025367092929059445,10331827549.991158,1475975364.262782,1475975364.262477,1475975364.318866,0.009398182233174643,0.014879824031262126,9.107589721679688e-05,0.044899940490722656,0.0657872756322225,0.004803895950317383,1475975364.262477,1475975364.318866,0.05638909339904785
Gateway,104.98.4.248192.168.1.239,7,634.2295020136559,31.0,1448.0,4482.0,186.0,1475997564.6716638,0.04766603915158768,10331982952.701647,1475997564.630575,1475997564.630295,1475997564.731296,0.01683350404103597,0.03087662285406814,8.392333984375e-05,0.0912630558013916,0.11783452828725179,0.004552125930786133,1475997564.630295,1475997564.731296,0.10100102424621582
Gateway,104.98.4.248192.168.1.239,7,634.2295020136559,31.0,1448.0,4482.0,186.0,1475980165.4600008,0.024458497677770853,10331861158.220005,1475980165.439076,1475980165.438787,1475980165.492898,0.009018500645955404,0.014676150020936498,8.392333984375e-05,0.044146060943603516,0.06312950452168783,0.004765033721923828,1475980165.438787,1475980165.492898,0.05411100387573242
Gateway,104.98.4.248192.168.1.239,7,634.2295020136559,31.0,1448.0,4482.0,186.0,1475985565.2030482,0.02340650563970567,10331898956.421337,1475985565.183048,1475985565.182757,1475985565.234881,0.008687337239583334,0.013901070992694274,8.606910705566406e-05,0.04190707206726074,0.060811360677083336,0.004912853240966797,1475985565.182757,1475985565.234881,0.0521240234375
Gateway,104.98.4.248192.168.1.239,7,634.2295020136559,31.0,1448.0,4482.0,186.0,1475978978.9267843,0.03704800038223992,10331852852.48749,1475978978.895125,1475978978.894836,1475978978.978914,0.014013012250264485,0.021631591174282802,8.58306884765625e-05,0.06541800498962402,0.0980910857518514,0.007546186447143555,1475978978.894836,1475978978.978914,0.08407807350158691
Gateway,104.98.4.248192.168.1.239,7,634.2295020136559,31.0,1448.0,4482.0,186.0,1475946593.6343837,0.03420915551251775,10331626155.440685,1475946593.605386,1475946593.605089,1475946593.686003,0.01348567008972168,0.019227136232091453,8.797645568847656e-05,0.05817389488220215,0.09439969062805176,0.006591081619262695,1475946593.605089,1475946593.686003,0.08091402053833008
Gateway,104.98.4.248192.168.1.239,7,634.2295020136559,31.0,1448.0,4482.0,186.0,1475983765.9744928,0.03824371958904896,10331886361.82145,1475983765.942694,1475983765.942405,1475983766.038218,0.015968839327494305,0.019815592151100087,8.416175842285156e-05,0.05885601043701172,0.11178187529246013,0.009899139404296875,1475983765.942405,1475983766.038218,0.09581303596496582
Gateway,104.98.4.248192.168.1.239,7,634.2295020136559,31.0,1448.0,4482.0,186.0,1475992763.851198,0.02659070405736183,10331949346.958385,1475992763.828385,1475992763.828128,1475992763.88632,0.00969866911570231,0.016275038015670717,6.318092346191406e-05,0.04874682426452637,0.06789068380991617,0.00446009635925293,1475992763.828128,1475992763.88632,0.05819201469421387
Gateway,104.98.4.248192.168.1.239,8,617.9010843168994,31.0,1448.0,4600.0,152.0,1475976564.662311,0.03849365463316655,11807812517.298489,1475976564.6368184,1475976564.631362,1475976564.731906,0.014363425118582589,0.016346237149964762,6.29425048828125e-05,0.0511929988861084,0.11490740094866071,0.011250495910644531,1475976564.631362,1475976564.731906,0.10054397583007812
Gateway,104.98.4.248192.168.1.239,7,634.2295020136559,31.0,1448.0,4482.0,186.0,1475963392.6286333,0.03993294375456815,10331743748.400433,1475963392.594355,1475963392.59406,1475963392.680691,0.014438509941101074,0.024129793313062625,8.702278137207031e-05,0.07219195365905762,0.10106956958770752,0.004349946975708008,1475963392.59406,1475963392.680691,0.08663105964660645
Gateway,104.98.4.248192.168.1.239,7,634.2295020136559,31.0,1448.0,4482.0,186.0,1475974165.8228402,0.02560370710703069,10331819160.759882,1475974165.800902,1475974165.800638,1475974165.85713,0.009415348370869955,0.015448412634695867,6.079673767089844e-05,0.04641413688659668,0.06590743859608969,0.004827976226806641,1475974165.800638,1475974165.85713,0.05649209022521973
Gateway,104.98.4.248192.168.1.239,7,634.2295020136559,31.0,1448.0,4482.0,186.0,1475984965.2315123,0.04406910980230865,10331894756.620586,1475984965.19355,1475984965.193269,1475984965.287247,0.015662988026936848,0.028232576794309946,8.0108642578125e-05,0.08367300033569336,0.10964091618855794,0.0048029422760009766,1475984965.193269,1475984965.287247,0.0939779281616211
Gateway,104.98.4.248192.168.1.239,7,634.2295020136559,31.0,1448.0,4482.0,186.0,1475981364.1938744,0.02696149636235665,10331869549.35712,1475981364.17077,1475981364.170483,1475981364.22993,0.009907801946004232,0.016351955878298706,6.985664367675781e-05,0.04909110069274902,0.06935461362202963,0.004900932312011719,1475981364.170483,1475981364.22993,0.05944681167602539
Gateway,104.98.4.248192.168.1.239,7,634.2295020136559,31.0,1448.0,4482.0,186.0,1476001762.9918334,0.03060655890422894,10332012340.942835,1476001762.966015,1476001762.965725,1476001763.039553,0.01230466365814209,0.01721094190542109,8.606910705566406e-05,0.05156898498535156,0.08613264560699463,0.004611015319824219,1476001762.965725,1476001763.039553,0.07382798194885254
Gateway,104.98.4.248192.168.1.239,7,634.2295020136559,31.0,1448.0,4482.0,186.0,1475991590.4732661,0.0757834482471836,10331941133.312862,1475991590.407914,1475991590.407641,1475991590.570098,0.027076164881388344,0.04801130026813475,6.29425048828125e-05,0.142625093460083,0.18953315416971842,0.009042024612426758,1475991590.407641,1475991590.570098,0.16245698928833008
Gateway,104.98.4.248192.168.1.239,7,634.2295020136559,31.0,1448.0,4482.0,186.0,1475988564.9152987,0.03147972316632705,10331919954.407091,1475988564.888478,1475988564.888207,1475988564.959641,0.011905670166015625,0.01753004932948531,6.413459777832031e-05,0.05325484275817871,0.08333969116210938,0.007351875305175781,1475988564.888207,1475988564.959641,0.07143402099609375
Gateway,104.98.4.248192.168.1.239,7,634.2295020136559,31.0,1448.0,4482.0,186.0,1475995164.4636383,0.02595681957576155,10331966151.245468,1475995164.441523,1475995164.441219,1475995164.499753,0.009755651156107584,0.014737778697923896,8.893013000488281e-05,0.04469799995422363,0.06828955809275308,0.005778074264526367,1475995164.441219,1475995164.499753,0.05853390693664551
Gateway,104.98.4.248192.168.1.239,7,634.2295020136559,31.0,1448.0,4482.0,186.0,1475978364.0073295,0.0309398834703417,10331848548.051306,1475978363.981376,1475978363.981094,1475978364.055759,0.012444178263346354,0.01570556886484351,8.296966552734375e-05,0.04800009727478027,0.08710924784342447,0.011825084686279297,1475978363.981094,1475978364.055759,0.07466506958007812
Gateway,104.98.4.248192.168.1.239,7,634.2295020136559,31.0,1448.0,4482.0,186.0,1476010188.1984353,0.0467866286040603,10332071317.389048,1476010188.158428,1476010188.158146,1476010188.265292,0.017857670783996582,0.027933184699692314,8.296966552734375e-05,0.08395910263061523,0.12500369548797607,0.005806922912597656,1476010188.158146,1476010188.265292,0.10714602470397949
Gateway,104.98.4.248192.168.1.239,7,634.2295020136559,31.0,1448.0,4482.0,186.0,1475989165.6012971,0.028757970647188717,10331924159.20908,1475989165.576758,1475989165.57647,1475989165.640626,0.010692675908406576,0.016357609096408373,6.699562072753906e-05,0.04943418502807617,0.07484873135884604,0.004864931106567383,1475989165.57647,1475989165.640626,0.06415605545043945
Gateway,104.98.4.248192.168.1.239,7,634.2295020136559,31.0,1448.0,4482.0,186.0,1475983164.1204212,0.03154770813520417,10331882148.842949,1475983164.094423,1475983164.094123,1475983164.174654,0.013421853383382162,0.016448614583065957,9.012222290039062e-05,0.0476689338684082,0.09395297368367514,0.006999969482421875,1475983164.094123,1475983164.174654,0.08053112030029297
Gateway,104.98.4.248192.168.1.239,7,634.2295020136559,31.0,1448.0,4482.0,186.0,1475975966.1076114,0.03343124123544361,10331831762.75328,1475975966.079271,1475975966.078929,1475975966.154039,0.012518326441446941,0.01797345750788833,9.608268737792969e-05,0.05400586128234863,0.08762828509012859,0.0044918060302734375,1475975966.078929,1475975966.154039,0.07510995864868164
Gateway,104.98.4.248192.168.1.239,7,634.2295020136559,31.0,1448.0,4482.0,186.0,1475971764.6363406,0.024701675967258217,10331802352.454384,1475971764.615523,1475971764.61524,1475971764.674717,0.009912808736165365,0.013676837987741329,8.20159912109375e-05,0.04122281074523926,0.06938966115315756,0.004618167877197266,1475971764.61524,1475971764.674717,0.05947685241699219
Gateway,104.98.4.248192.168.1.239,7,634.2295020136559,31.0,1448.0,4482.0,186.0,1475973566.3149374,0.045908062051172635,10331814964.204561,1475973566.27565,1475973566.275361,1475973566.379209,0.01730799674987793,0.026982095033219505,8.0108642578125e-05,0.08149886131286621,0.12115597724914551,0.009003162384033203,1475973566.275361,1475973566.379209,0.10384798049926758
